ORDER_ID,YOUR_ORDER_ID,ORDER_TYPE,OFFER_NAME,YOUR_SKU,TRANSFERRED_TO_DELIVERY_COUNT,DELIVERED_COUNT,ORDER_CREATION_DATE,TRANSFERRED_TO_DELIVERY_DATE,DELIVERY_DATE,PAYMENT_TYPE,VAT,PRICE_WITH_VAT_AND_NO_DISCOUNT,SHOP_MARKETPLACE_DISCOUNT,SPASIBO_DISCOUNT,YANDEX_PLUS_DISCOUNT,PRICE_WITH_VAT_AND_ALL_DISCOUNTS,DELIVERED_PRICE_SUM_WITH_VAT_AND_NO_DISCOUNTS,DELIVERED_DISCOUNT_SUM,DELIVERED_PRICE_SUM_WITH_VAT_AND_DISCOUNTS,RNPT,ORGANIZATION,INN,KPP,ORGANIZATION_JUR_ADDRESS,UPD_STATUS,UPD_DATE,UPD_NUMBER,CONSIGNMENT_NOTE_DATE,CONSIGNMENT_NOTE_NUMBER,INVOICE_DATE,INVOICE_NUMBER
55207496963,55207496963,Продажа физлицу,"Тумба напольная Vannika Bliss 70 с раковиной Фостер 70 для ванной комнаты, белая",224.ТН.V.Bliss.КФОС,1,1,19.03.2026,29.03.2026,01.04.2026,Яндекс.Сплит (предоплата),22%,24025,9104,0,0,14921,24025,9104,14921,,,,,,,,,,,,
55225932931,55225932931,Продажа физлицу,"Тумба подвесная Vannika Glad 70 с раковиной Фостер 70 для ванной комнаты, cappuccino",520.ТП.V.Glad.КФОС,1,1,19.03.2026,28.03.2026,11.04.2026,Предоплата,22%,26970,8940,0,0,18030,26970,8940,18030,,,,,,,,,,,,
55325837249,55325837249,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,1,1,22.03.2026,24.03.2026,04.04.2026,Предоплата,22%,19255,7676,0,0,11579,19255,7676,11579,,,,,,,,,,,,
55352355585,55352355585,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,23.03.2026,29.03.2026,01.04.2026,Предоплата,22%,27991,11219,0,0,16772,27991,11219,16772,,,,,,,,,,,,
55369198912,55369198912,Продажа физлицу,"Тумба подвесная Vannika Kanna 60 с раковиной Фостер 60 для ванной комнаты, дуб вотан, графит софт",451.ТП.V.Kanna.КФОС,1,1,24.03.2026,27.03.2026,01.04.2026,Яндекс.Сплит (предоплата),22%,25349,9451,0,0,15898,25349,9451,15898,,,,,,,,,,,,
55394205121,55394205121,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 80 для ванной комнаты, дуб вотан, шкаф витрина",446.ЗШ.V.Bliss.МОД,1,1,25.03.2026,27.03.2026,01.04.2026,Яндекс.Сплит (предоплата),22%,11270,3945,0,0,7325,11270,3945,7325,,,,,,,,,,,,
55398778561,55398778561,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 60 для ванной комнаты, cappuccino",519.ТП.V.Glad,1,1,25.03.2026,26.03.2026,03.04.2026,Предоплата,22%,16830,7060,0,0,9770,16830,7060,9770,,,,,,,,,,,,
55400605059,55400605059,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,1,1,25.03.2026,26.03.2026,04.04.2026,Предоплата,22%,7280,3525,0,0,3755,7280,3525,3755,,,,,,,,,,,,
55412326339,55412326339,Продажа физлицу,"Тумба подвесная Vannika Kanna 60 с раковиной Фест 60 для ванной комнаты, дуб вотан, графит софт",451.ТП.V.Kanna.КФЕС,1,1,25.03.2026,27.03.2026,05.04.2026,Предоплата,22%,21904,8677,0,90,13137,21904,8767,13137,,,,,,,,,,,,
55412363329,55412363329,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фест 60 для ванной комнаты, графит софт",479.ТН.V.Bliss.РКФЕС,1,1,25.03.2026,01.04.2026,04.04.2026,Предоплата,22%,22650,10413,0,0,12237,22650,10413,12237,,,,,,,,,,,,
55416156802,55416156802,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,1,1,25.03.2026,27.03.2026,04.04.2026,Предоплата,22%,7313,2543,0,0,4770,7313,2543,4770,,,,,,,,,,,,
55450224771,55450224771,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,26.03.2026,31.03.2026,02.04.2026,Предоплата,22%,27668,10711,0,0,16957,27668,10711,16957,,,,,,,,,,,,
55453478274,55453478274,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,1,1,26.03.2026,02.04.2026,04.04.2026,Предоплата,22%,6936,3019,0,0,3917,6936,3019,3917,,,,,,,,,,,,
55474076866,55474076866,Продажа физлицу,"Тумба подвесная Vannika Glad 80 с раковиной Фостер 80 для ванной комнаты, cappuccino",521.ТП.V.Glad.КФОС,1,1,27.03.2026,28.03.2026,01.04.2026,Предоплата,22%,30154,10720,0,0,19434,30154,10720,19434,,,,,,,,,,,,
55484120960,55484120960,Продажа физлицу,"Тумба напольная Vannika Canto 80 с раковиной Como 80 для ванной комнаты, дуб вотан, графит софт",460.ТН.V.Canto.ККОМ,1,1,27.03.2026,05.04.2026,07.04.2026,Предоплата,22%,33742,15505,0,0,18237,33742,15505,18237,,,,,,,,,,,,
55486084737,55486084737,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,27.03.2026,30.03.2026,01.04.2026,Предоплата,22%,27797,11408,0,0,16389,27797,11408,16389,,,,,,,,,,,,
55489913856,55489913856,Продажа физлицу,"Тумба напольная Vannika Bliss 70 с раковиной Фостер 70 для ванной комнаты, белая",224.ТН.V.Bliss.КФОС,1,1,28.03.2026,30.03.2026,05.04.2026,Предоплата,22%,24025,10402,0,0,13623,24025,10402,13623,,,,,,,,,,,,
55492535937,55492535937,Продажа физлицу,"Тумба напольная Vannika Bliss 50 с раковиной Фостер 50 для ванной комнаты, белая",222.ТН.V.Bliss.КФОС,1,1,28.03.2026,29.03.2026,01.04.2026,Предоплата,22%,17281,7404,0,0,9877,17281,7404,9877,,,,,,,,,,,,
55503969600,55503969600,Продажа физлицу,"Тумба напольная Vannika Bliss 70 с раковиной Фостер 70 для ванной комнаты, белая",224.ТН.V.Bliss.КФОС,1,1,28.03.2026,02.04.2026,03.04.2026,Предоплата,22%,24025,9402,0,0,14623,24025,9402,14623,,,,,,,,,,,,
55505878144,55505878144,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,1,1,28.03.2026,02.04.2026,05.04.2026,Предоплата,22%,19867,8498,0,0,11369,19867,8498,11369,,,,,,,,,,,,
55506391746,55506391746,Продажа физлицу,"Шкаф-зеркало Vannika Kanna 100 для ванной комнаты, дуб вотан",447.ЗШ.V.Kanna.ЛАВ,1,1,28.03.2026,29.03.2026,02.04.2026,Предоплата,22%,9792,4915,0,0,4877,9792,4915,4877,,,,,,,,,,,,
55506912065,55506912065,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,28.03.2026,01.04.2026,05.04.2026,Яндекс.Сплит (предоплата),22%,26961,11071,0,45,15845,26961,11116,15845,,,,,,,,,,,,
55511835329,55511835329,Продажа физлицу,"Тумба подвесная без раковины Vannika Bava 50 для ванной комнаты, белая",482.ТП.V.Bava,1,1,28.03.2026,29.03.2026,03.04.2026,Яндекс.Сплит (предоплата),22%,15743,4705,0,0,11038,15743,4705,11038,,,,,,,,,,,,
55511840387,55511840387,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,28.03.2026,01.04.2026,03.04.2026,Предоплата,22%,27797,11071,0,0,16726,27797,11071,16726,,,,,,,,,,,,
55513677826,55513677826,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 100 для ванной комнаты, cappuccino",522.ТП.V.Glad,1,1,28.03.2026,31.03.2026,04.04.2026,Предоплата,22%,21923,9010,0,0,12913,21923,9010,12913,,,,,,,,,,,,
55519729795,55519729795,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,1,1,29.03.2026,30.03.2026,03.04.2026,Яндекс.Сплит (предоплата),22%,6965,2773,0,0,4192,6965,2773,4192,,,,,,,,,,,,
55526827587,55526827587,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,29.03.2026,30.03.2026,03.04.2026,Предоплата,22%,27797,9812,0,0,17985,27797,9812,17985,,,,,,,,,,,,
55537043137,55537043137,Продажа физлицу,"Шкаф-зеркало Vannika Vastra 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Vastra,1,1,29.03.2026,30.03.2026,04.04.2026,Предоплата,22%,6936,3086,0,0,3850,6936,3086,3850,,,,,,,,,,,,
55546854851,55546854851,Продажа физлицу,"Тумба подвесная Vannika Glad 60 с раковиной Como 60 для ванной комнаты, cappuccino",519.ТП.V.Glad.ККОМ,1,1,29.03.2026,31.03.2026,05.04.2026,Предоплата,22%,24080,8449,0,0,15631,24080,8449,15631,,,,,,,,,,,,
55547632834,55547632834,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 60 для ванной комнаты, cappuccino",519.ТП.V.Glad,1,1,29.03.2026,31.03.2026,14.04.2026,При получении,22%,16431,7393,0,0,9038,16431,7393,9038,,,,,,,,,,,,
55557201859,55557201859,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,30.03.2026,31.03.2026,06.04.2026,Предоплата,22%,26865,9160,0,0,17705,26865,9160,17705,,,,,,,,,,,,
55561716416,55561716416,Продажа физлицу,"Тумба подвесная Vannika Glad 70 с раковиной Фостер 70 для ванной комнаты, cappuccino",520.ТП.V.Glad.КФОС,1,1,30.03.2026,31.03.2026,03.04.2026,Предоплата,22%,27102,10609,0,169,16324,27102,10778,16324,,,,,,,,,,,,
55564846913,55564846913,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,1,1,30.03.2026,31.03.2026,03.04.2026,Предоплата,22%,6965,3128,0,0,3837,6965,3128,3837,,,,,,,,,,,,
55568937984,55568937984,Продажа физлицу,"Шкаф-зеркало с подсветкой Vannika Flavia 70 для ванной комнаты, белый",175.ЗШ.V.Flavia,1,1,30.03.2026,31.03.2026,02.04.2026,Предоплата,22%,10813,5414,0,169,5230,10813,5583,5230,,,,,,,,,,,,
55574518656,55574518656,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,30.03.2026,03.04.2026,07.04.2026,Яндекс.Сплит (предоплата),22%,27674,10960,0,0,16714,27674,10960,16714,,,,,,,,,,,,
55574989504,55574989504,Продажа физлицу,"Шкаф-зеркало с подсветкой Vannika Mirva 80 для ванной комнаты, белый",280.ЗШ.V.Mirva,1,1,30.03.2026,03.04.2026,07.04.2026,Яндекс.Сплит (предоплата),22%,13372,5807,0,0,7565,13372,5807,7565,,,,,,,,,,,,
55578729155,55578729155,Продажа физлицу,"Шкаф-зеркало Vannika Canto 70 для ванной комнаты, дуб вотан",445.ЗШ.V.Canto.ДИВ,1,1,30.03.2026,01.04.2026,06.04.2026,При получении,22%,7955,3530,0,0,4425,7955,3530,4425,,,,,,,,,,,,
55578827650,55578827650,Продажа физлицу,"Тумба напольная Vannika Bliss 50 с раковиной Фостер 50 для ванной комнаты, белая",222.ТН.V.Bliss.КФОС,1,1,30.03.2026,01.04.2026,03.04.2026,Яндекс.Сплит (предоплата),22%,17280,7188,0,230,9862,17280,7418,9862,,,,,,,,,,,,
55579466432,55579466432,Продажа физлицу,"Тумба подвесная Vannika Glad 80 с раковиной Como 80 для ванной комнаты, cappuccino",521.ТП.V.Glad.ККОМ,1,1,30.03.2026,01.04.2026,05.04.2026,Предоплата,22%,30284,9263,0,0,21021,30284,9263,21021,,,,,,,,,,,,
55584126338,55584126338,Продажа физлицу,"Шкаф-пенал напольно/подвесной Vannika Canto для ванной комнаты, дуб вотан, графит софт",476.ШП.V.Canto,1,1,30.03.2026,01.04.2026,03.04.2026,Предоплата,22%,18836,5683,0,0,13153,18836,5683,13153,,,,,,,,,,,,
55584164483,55584164483,Продажа физлицу,"Тумба подвесная Vannika Glad 60 с раковиной Como 60 для ванной комнаты, cappuccino",519.ТП.V.Glad.ККОМ,1,1,30.03.2026,01.04.2026,07.04.2026,Предоплата,22%,24080,8449,0,200,15431,24080,8649,15431,,,,,,,,,,,,
55591216450,55591216450,Продажа физлицу,"Шкаф для стиральной машины напольный Vannika Kanna для ванной комнаты, дуб вотан, графит софт",455.ШДС.V.Kanna,1,1,31.03.2026,01.04.2026,02.04.2026,Яндекс.Сплит (предоплата),22%,23832,7073,0,0,16759,23832,7073,16759,,,,,,,,,,,,
55591627522,55591627522,Продажа физлицу,"Тумба подвесная Vannika Vastra 80 с раковиной Фостер 80 для ванной комнаты, дуб вотан",441.ТП.V.Vastra.КФОС,1,1,31.03.2026,02.04.2026,04.04.2026,Предоплата,22%,28171,9251,0,0,18920,28171,9251,18920,,,,,,,,,,,,
55594957632,55594957632,Продажа физлицу,"Шкаф-зеркало Vannika Canto 60 для ванной комнаты, дуб вотан, шкаф витрина",444.ЗШ.V.Canto.ДИВ,1,1,31.03.2026,03.04.2026,06.04.2026,Яндекс.Сплит (предоплата),22%,7181,3687,0,0,3494,7181,3687,3494,,,,,,,,,,,,
55595729601,55595729601,Продажа физлицу,"Тумба напольная Vannika Bliss 50 с раковиной Фостер 50 для ванной комнаты, белая",222.ТН.V.Bliss.КФОС,1,1,31.03.2026,02.04.2026,04.04.2026,Предоплата,22%,17283,7621,0,0,9662,17283,7621,9662,,,,,,,,,,,,
55595980993,55595980993,Продажа физлицу,"Тумба подвесная Vannika Kanna 60 с раковиной Фест 60 для ванной комнаты, дуб вотан, графит софт",451.ТП.V.Kanna.КФЕС,1,1,31.03.2026,01.04.2026,05.04.2026,Предоплата,22%,20953,9387,0,0,11566,20953,9387,11566,,,,,,,,,,,,
55598868544,55598868544,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,1,1,31.03.2026,01.04.2026,04.04.2026,Предоплата,22%,6965,3377,0,0,3588,6965,3377,3588,,,,,,,,,,,,
55598868544,55598868544,Продажа физлицу,"Тумба подвесная Vannika Rinni 60 с раковиной Фест 60 для ванной комнаты, дуб вотан",433.ТП.V.Rinni.ВКФЕС,1,1,31.03.2026,01.04.2026,04.04.2026,Предоплата,22%,23334,9675,0,0,13659,23334,9675,13659,,,,,,,,,,,,
55598868544,55598868544,Продажа физлицу,"Шкаф-пенал напольно/подвесной Vannika Rinni для ванной комнаты, дуб вотан",436.ШП.V.Rinni.В,1,1,31.03.2026,01.04.2026,04.04.2026,Предоплата,22%,17733,7228,0,0,10505,17733,7228,10505,,,,,,,,,,,,
55601472963,55601472963,Продажа физлицу,"Тумба подвесная Vannika Kanna 70 с раковиной Фостер 70 для ванной комнаты, дуб вотан, графит софт",T.KANNA.П-70П-SET-FOS,1,1,31.03.2026,01.04.2026,05.04.2026,Предоплата,22%,30844,15306,0,1732,13806,30844,17038,13806,,,,,,,,,,,,
55607340035,55607340035,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,31.03.2026,02.04.2026,04.04.2026,Предоплата,22%,27797,11389,0,0,16408,27797,11389,16408,,,,,,,,,,,,
55613225665,55613225665,Продажа физлицу,"Шкаф-зеркало Vannika Canto 60 для ванной комнаты, дуб вотан, шкаф витрина",444.ЗШ.V.Canto.ДИВ,1,1,31.03.2026,02.04.2026,07.04.2026,При получении,22%,7181,3138,0,0,4043,7181,3138,4043,,,,,,,,,,,,
55613694400,55613694400,Продажа физлицу,"Шкаф-зеркало Vannika Canto 60 для ванной комнаты, дуб вотан, шкаф витрина",444.ЗШ.V.Canto.ДИВ,1,1,31.03.2026,02.04.2026,05.04.2026,Предоплата,22%,7182,3310,0,0,3872,7182,3310,3872,,,,,,,,,,,,
55619548225,55619548225,Продажа физлицу,"Шкаф-зеркало Vannika Kanna 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Kanna.ЛАВ,1,1,01.04.2026,02.04.2026,06.04.2026,Яндекс.Сплит (предоплата),22%,6936,3035,0,0,3901,6936,3035,3901,,,,,,,,,,,,
55625527106,55625527106,Продажа физлицу,"Шкаф-зеркало Vannika Canto 70 для ванной комнаты, дуб вотан",445.ЗШ.V.Canto.ДИВ,1,1,01.04.2026,02.04.2026,06.04.2026,Предоплата,22%,7955,3510,0,0,4445,7955,3510,4445,,,,,,,,,,,,
55630882563,55630882563,Продажа физлицу,"Тумба подвесная Vannika Vastra 80 с раковиной Фостер 80 для ванной комнаты, дуб вотан",441.ТП.V.Vastra.КФОС,1,1,01.04.2026,03.04.2026,04.04.2026,Предоплата,22%,28171,11575,0,0,16596,28171,11575,16596,,,,,,,,,,,,
55638653634,55638653634,Продажа физлицу,"Тумба подвесная Vannika Glad 50 с раковиной Como 50 для ванной комнаты, cappuccino",518.ТП.V.Glad.ККОМ,1,1,01.04.2026,02.04.2026,15.04.2026,При получении,22%,21236,9587,0,0,11649,21236,9587,11649,,,,,,,,,,,,
55639545923,55639545923,Продажа физлицу,"Шкаф-зеркало Vannika Vastra 60 для ванной комнаты, дуб вотан",444.ЗШ.V.Vastra,1,1,01.04.2026,02.04.2026,04.04.2026,При получении,22%,7790,3782,0,0,4008,7790,3782,4008,,,,,,,,,,,,
55639656640,55639656640,Продажа физлицу,"Шкаф-зеркало Vannika Vastra 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Vastra,1,1,01.04.2026,02.04.2026,04.04.2026,Предоплата,22%,6936,2904,0,0,4032,6936,2904,4032,,,,,,,,,,,,
55639804225,55639804225,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,01.04.2026,03.04.2026,06.04.2026,Предоплата,22%,27671,13146,0,0,14525,27671,13146,14525,,,,,,,,,,,,
55642571458,55642571458,Продажа физлицу,"Шкаф-пенал напольно/подвесной Vannika Bliss для ванной комнаты, дуб вотан, графит софт",476.ШП.V.Bliss.МОД,1,1,01.04.2026,02.04.2026,05.04.2026,Яндекс.Сплит (предоплата),22%,19256,10105,0,0,9151,19256,10105,9151,,,,,,,,,,,,
55642571458,55642571458,Продажа физлицу,"Тумба напольная без раковины Vannika Faro 60 для ванной комнаты, дуб вотан, графит софт",431.ТН.V.Faro,1,1,01.04.2026,02.04.2026,05.04.2026,Яндекс.Сплит (предоплата),22%,20438,10669,0,0,9769,20438,10669,9769,,,,,,,,,,,,
55644092161,55644092161,Продажа физлицу,"Шкаф-зеркало с подсветкой Vannika Flavia 60 для ванной комнаты, белый",174.ЗШ.V.Flavia,1,1,01.04.2026,03.04.2026,11.04.2026,При получении,22%,9954,4955,0,0,4999,9954,4955,4999,,,,,,,,,,,,
55646411713,55646411713,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,01.04.2026,03.04.2026,04.04.2026,Предоплата,22%,27668,10025,0,0,17643,27668,10025,17643,,,,,,,,,,,,
55649619585,55649619585,Продажа физлицу,"Тумба подвесная Vannika Glad 100 с раковиной Гармония 100 для ванной комнаты, белая",309.ТП.V.Glad.КГАР,1,1,01.04.2026,03.04.2026,04.04.2026,Предоплата,22%,48366,17314,0,0,31052,48366,17314,31052,,,,,,,,,,,,
55651284931,55651284931,Продажа физлицу,"Тумба подвесная Vannika Glad 60 с раковиной Como 60 для ванной комнаты, cappuccino",519.ТП.V.Glad.ККОМ,1,1,01.04.2026,03.04.2026,05.04.2026,Предоплата,22%,24196,8714,0,0,15482,24196,8714,15482,,,,,,,,,,,,
55661779266,55661779266,Продажа физлицу,"Шкаф для стиральной машины напольный Vannika Kanna для ванной комнаты, дуб вотан, графит софт",455.ШДС.V.Kanna,1,1,02.04.2026,03.04.2026,04.04.2026,Предоплата,22%,23832,7568,0,0,16264,23832,7568,16264,,,,,,,,,,,,
55667329216,55667329216,Продажа физлицу,"Тумба напольная без раковины Vannika Bliss 70 для ванной комнаты, графит софт",480.ТН.V.Bliss.Р,1,1,02.04.2026,03.04.2026,07.04.2026,Предоплата,22%,16576,5016,0,0,11560,16576,5016,11560,,,,,,,,,,,,
55674427906,55674427906,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,02.04.2026,03.04.2026,12.04.2026,Яндекс.Сплит (предоплата),22%,26916,10180,0,0,16736,26916,10180,16736,,,,,,,,,,,,
55676508162,55676508162,Продажа физлицу,"Шкаф-зеркало ""Vannika"" Canto, модульный, ЛДСП, 50 см x 72,9 см x 14,8 см",443.ЗШ.V.Canto.ДИВ,1,1,02.04.2026,03.04.2026,04.04.2026,Предоплата,22%,6965,2832,0,0,4133,6965,2832,4133,,,,,,,,,,,,
55678619777,55678619777,Продажа физлицу,"Шкаф для стиральной машины напольный Vannika Kanna для ванной комнаты, дуб вотан, графит софт",455.ШДС.V.Kanna,1,1,02.04.2026,03.04.2026,05.04.2026,Предоплата,22%,23713,7590,0,0,16123,23713,7590,16123,,,,,,,,,,,,
55679203394,55679203394,Продажа физлицу,"Тумба подвесная Vannika Glad 60 с раковиной Como 60 для ванной комнаты, cappuccino",519.ТП.V.Glad.ККОМ,1,1,02.04.2026,03.04.2026,06.04.2026,Предоплата,22%,24196,7714,0,0,16482,24196,7714,16482,,,,,,,,,,,,
55683526593,55683526593,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,2,2,02.04.2026,06.04.2026,15.04.2026,Предоплата,22%,27681,12781,0,0,14900,55362,25562,29800,,,,,,,,,,,,
55684508608,55684508608,Продажа физлицу,"Тумба подвесная Vannika Glad 60 с раковиной Como 60 для ванной комнаты, cappuccino",519.ТП.V.Glad.ККОМ,1,1,02.04.2026,04.04.2026,08.04.2026,Предоплата,22%,24196,8868,0,0,15328,24196,8868,15328,,,,,,,,,,,,
55692910274,55692910274,Продажа физлицу,"Шкаф-пенал напольно/подвесной Vannika Bliss для ванной комнаты, дуб вотан, графит софт",476.ШП.V.Bliss.МОД,1,1,03.04.2026,05.04.2026,06.04.2026,Предоплата,22%,19335,7066,0,0,12269,19335,7066,12269,,,,,,,,,,,,
55701353474,55701353474,Продажа физлицу,"Шкаф для стиральной машины напольный Vannika Uni для ванной комнаты, белый",312.ШДС.V.Uni,1,1,03.04.2026,06.04.2026,10.04.2026,Предоплата,22%,20363,9638,0,9652,1073,20363,19290,1073,,,,,,,,,,,,
55703427009,55703427009,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фест 60 для ванной комнаты, белая, дуб вотан",484.ТН.V.Bliss.РКФЕС,1,1,03.04.2026,04.04.2026,06.04.2026,Предоплата,22%,21669,7586,0,0,14083,21669,7586,14083,,,,,,,,,,,,
