ORDER_ID,YOUR_ORDER_ID,ORDER_TYPE,OFFER_NAME,YOUR_SKU,TRANSFERRED_TO_DELIVERY_COUNT,DELIVERED_COUNT,ORDER_CREATION_DATE,TRANSFERRED_TO_DELIVERY_DATE,DELIVERY_DATE,PAYMENT_TYPE,VAT,PRICE_WITH_VAT_AND_NO_DISCOUNT,SHOP_MARKETPLACE_DISCOUNT,SPASIBO_DISCOUNT,YANDEX_PLUS_DISCOUNT,PRICE_WITH_VAT_AND_ALL_DISCOUNTS,DELIVERED_PRICE_SUM_WITH_VAT_AND_NO_DISCOUNTS,DELIVERED_DISCOUNT_SUM,DELIVERED_PRICE_SUM_WITH_VAT_AND_DISCOUNTS,RNPT,ORGANIZATION,INN,KPP,ORGANIZATION_JUR_ADDRESS,UPD_STATUS,UPD_DATE,UPD_NUMBER,CONSIGNMENT_NOTE_DATE,CONSIGNMENT_NOTE_NUMBER,INVOICE_DATE,INVOICE_NUMBER
55709791937,55709791937,Продажа физлицу,"Шкаф-пенал напольно-подвесной Vannika Flavia 50 для ванной комнаты, белый",384.ШП.V.Flavia,1,1,03.04.2026,07.04.2026,08.04.2026,Предоплата,22%,22216,6692,0,0,15524,22216,6692,15524,,,,,,,,,,,,
55715128323,55715128323,Продажа физлицу,"Тумба подвесная Vannika Mirva 80 с раковиной Como 80 для ванной комнаты, белая",287.ТП.V.Mirva.ККОМ,1,1,03.04.2026,04.04.2026,05.04.2026,Предоплата,22%,28415,10681,0,0,17734,28415,10681,17734,,,,,,,,,,,,
55715128323,55715128323,Продажа физлицу,"Шкаф-пенал напольно/подвесной Vannika Mirva для ванной комнаты, белый",281.ШП.V.Mirva,1,1,03.04.2026,04.04.2026,05.04.2026,Предоплата,22%,14782,6469,0,0,8313,14782,6469,8313,,,,,,,,,,,,
55721198848,55721198848,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 100 для ванной комнаты, cappuccino",522.ТП.V.Glad,1,1,03.04.2026,05.04.2026,09.04.2026,Предоплата,22%,22022,10401,0,0,11621,22022,10401,11621,,,,,,,,,,,,
55722226496,55722226496,Продажа физлицу,"Шкаф-зеркало Vannika Kanna 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Kanna.ЛАВ,1,1,03.04.2026,05.04.2026,07.04.2026,Предоплата,22%,6936,3017,0,0,3919,6936,3017,3919,,,,,,,,,,,,
55725053507,55725053507,Продажа физлицу,"Шкаф-пенал напольно-подвесной Vannika Flavia 50 для ванной комнаты, белый",384.ШП.V.Flavia,1,1,04.04.2026,05.04.2026,07.04.2026,Предоплата,22%,22216,7963,0,0,14253,22216,7963,14253,,,,,,,,,,,,
55725586242,55725586242,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,04.04.2026,05.04.2026,07.04.2026,Предоплата,22%,27797,10796,0,0,17001,27797,10796,17001,,,,,,,,,,,,
55729729987,55729729987,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,04.04.2026,05.04.2026,06.04.2026,Предоплата,22%,27797,11279,0,0,16518,27797,11279,16518,,,,,,,,,,,,
55732235650,55732235650,Продажа физлицу,"Тумба напольная без раковины Vannika Faro 40 для ванной комнаты, дуб вотан, графит софт",429.ТН.V.Faro,1,1,04.04.2026,05.04.2026,11.04.2026,Предоплата,22%,17412,8238,0,0,9174,17412,8238,9174,,,,,,,,,,,,
55734656192,55734656192,Продажа физлицу,"Шкаф-зеркало Vannika Vastra 60 для ванной комнаты, дуб вотан",444.ЗШ.V.Vastra,1,1,04.04.2026,05.04.2026,09.04.2026,Яндекс.Сплит (предоплата),22%,7823,3052,0,0,4771,7823,3052,4771,,,,,,,,,,,,
55740660097,55740660097,Продажа физлицу,"Шкаф-зеркало ""Vannika"" Canto, модульный, ЛДСП, 50 см x 72,9 см x 14,8 см",443.ЗШ.V.Canto.ДИВ,1,1,04.04.2026,05.04.2026,07.04.2026,Предоплата,22%,6965,2769,0,0,4196,6965,2769,4196,,,,,,,,,,,,
55743104770,55743104770,Продажа физлицу,"Тумба напольная Vannika Flavia 60 с раковиной Фест 60 для ванной комнаты, белая",168.ТН.V.Flavia.КФЕС,1,1,04.04.2026,05.04.2026,12.04.2026,Яндекс.Сплит (предоплата),22%,22698,9537,0,0,13161,22698,9537,13161,,,,,,,,,,,,
55745560323,55745560323,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,1,1,04.04.2026,11.04.2026,13.04.2026,Предоплата,22%,6936,3082,0,0,3854,6936,3082,3854,,,,,,,,,,,,
55757041858,55757041858,Продажа физлицу,"Тумба подвесная Vannika Glad 60 с раковиной Como 60 для ванной комнаты, cappuccino",519.ТП.V.Glad.ККОМ,1,1,04.04.2026,06.04.2026,11.04.2026,Предоплата,22%,24078,8129,0,0,15949,24078,8129,15949,,,,,,,,,,,,
55758968131,55758968131,Продажа физлицу,"Шкаф-зеркало универсальное Vannika Uni 90 для ванной комнаты, белый",40.ЗШ.V.Uni,1,1,04.04.2026,06.04.2026,08.04.2026,Предоплата,22%,13408,5588,0,0,7820,13408,5588,7820,,,,,,,,,,,,
55759547011,55759547011,Продажа физлицу,"Тумба подвесная Vannika Mirva 70 с раковиной Фостер 70 для ванной комнаты, белая",286.ТП.V.Mirva.КФОС,1,1,04.04.2026,06.04.2026,09.04.2026,Предоплата,22%,25019,10615,0,0,14404,25019,10615,14404,,,,,,,,,,,,
55762737987,55762737987,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 100 для ванной комнаты, cappuccino",522.ТП.V.Glad,1,1,05.04.2026,07.04.2026,09.04.2026,Предоплата,22%,21920,8158,0,0,13762,21920,8158,13762,,,,,,,,,,,,
55763435585,55763435585,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 60 для ванной комнаты, дуб вотан",444.ЗШ.V.Bliss.МОД,1,1,05.04.2026,09.04.2026,11.04.2026,Предоплата,22%,7823,3536,0,0,4287,7823,3536,4287,,,,,,,,,,,,
55764014785,55764014785,Продажа физлицу,"Шкаф-пенал подвесной Vannika Vastra для ванной комнаты, дуб вотан",437.ШП.V.Vastra,1,1,05.04.2026,06.04.2026,08.04.2026,Яндекс.Сплит (предоплата),22%,13729,4438,0,0,9291,13729,4438,9291,,,,,,,,,,,,
55767884928,55767884928,Продажа физлицу,"Шкаф-пенал напольно-подвесной Vannika Flavia 50 для ванной комнаты, белый",384.ШП.V.Flavia,1,1,05.04.2026,08.04.2026,10.04.2026,Предоплата,22%,22119,9922,0,0,12197,22119,9922,12197,,,,,,,,,,,,
55771653443,55771653443,Продажа физлицу,"Тумба напольная Vannika Flavia 80 с раковиной Фостер 80 для ванной комнаты, белая",170.ТН.V.Flavia.КФОС,1,1,05.04.2026,06.04.2026,07.04.2026,Предоплата,22%,31341,12766,0,0,18575,31341,12766,18575,,,,,,,,,,,,
55772275201,55772275201,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 70 для ванной комнаты, cappuccino",520.ТП.V.Glad,1,1,05.04.2026,06.04.2026,15.04.2026,Предоплата,22%,17808,6935,0,0,10873,17808,6935,10873,,,,,,,,,,,,
55777201665,55777201665,Продажа физлицу,"Шкаф-зеркало ""Vannika"" Canto, модульный, ЛДСП, 50 см x 72,9 см x 14,8 см",443.ЗШ.V.Canto.ДИВ,1,1,05.04.2026,06.04.2026,08.04.2026,При получении,22%,6965,2938,0,0,4027,6965,2938,4027,,,,,,,,,,,,
55777388035,55777388035,Продажа физлицу,"Тумба подвесная Vannika Glad 80 с раковиной Фест 80 для ванной комнаты, cappuccino",521.ТП.V.Glad.КФЕС,1,1,05.04.2026,06.04.2026,09.04.2026,Предоплата,22%,30037,9427,0,0,20610,30037,9427,20610,,,,,,,,,,,,
55778000195,55778000195,Продажа физлицу,"Шкаф-зеркало Vannika Vastra 60 для ванной комнаты, дуб вотан",444.ЗШ.V.Vastra,1,1,05.04.2026,09.04.2026,11.04.2026,Предоплата,22%,7788,3178,0,0,4610,7788,3178,4610,,,,,,,,,,,,
55780183106,55780183106,Продажа физлицу,"Тумба подвесная Vannika Kanna 60 с раковиной Фест 60 для ванной комнаты, дуб вотан, графит софт",451.ТП.V.Kanna.КФЕС,1,1,05.04.2026,16.04.2026,17.04.2026,Предоплата,22%,20953,8387,0,0,12566,20953,8387,12566,,,,,,,,,,,,
55783273986,55783273986,Продажа физлицу,"Шкаф-зеркало Vannika Kanna 70 для ванной комнаты, дуб вотан",445.ЗШ.V.Kanna.ЛАВ,1,1,05.04.2026,06.04.2026,12.04.2026,При получении,22%,8749,3646,0,0,5103,8749,3646,5103,,,,,,,,,,,,
55783971137,55783971137,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фест 60 для ванной комнаты, белая, дуб вотан",484.ТН.V.Bliss.РКФЕС,1,1,05.04.2026,10.04.2026,18.04.2026,Предоплата,22%,21578,10242,0,0,11336,21578,10242,11336,,,,,,,,,,,,
55784087875,55784087875,Продажа физлицу,"Тумба напольная Vannika Bliss 70 с раковиной Como 70 для ванной комнаты, графит софт",480.ТН.V.Bliss.РККОМ,1,1,05.04.2026,06.04.2026,08.04.2026,Предоплата,22%,26958,11065,0,0,15893,26958,11065,15893,,,,,,,,,,,,
55785039041,55785039041,Продажа физлицу,"Тумба напольная без раковины Vannika Faro 40 для ванной комнаты, дуб вотан, графит софт",429.ТН.V.Faro,1,1,05.04.2026,06.04.2026,14.04.2026,При получении,22%,17334,7299,0,0,10035,17334,7299,10035,,,,,,,,,,,,
55785729089,55785729089,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 60 для ванной комнаты, дуб вотан",444.ЗШ.V.Bliss.МОД,1,1,05.04.2026,06.04.2026,07.04.2026,Предоплата,22%,7823,2905,0,0,4918,7823,2905,4918,,,,,,,,,,,,
55786866881,55786866881,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Фостер 80 для ванной комнаты, графит софт",481.ТН.V.Bliss.РКФОС,1,1,05.04.2026,06.04.2026,08.04.2026,Предоплата,22%,30433,14028,0,0,16405,30433,14028,16405,,,,,,,,,,,,
55799416002,55799416002,Продажа физлицу,"Шкаф-пенал напольно/подвесной Vannika Kanna 50 для ванной комнаты, дуб вотан, графит софт",456.ШП.V.Kanna,1,1,06.04.2026,07.04.2026,10.04.2026,Предоплата,22%,22436,6956,0,0,15480,22436,6956,15480,,,,,,,,,,,,
55803824833,55803824833,Продажа физлицу,"Тумба подвесная Vannika Vastra 80 с раковиной Фест 80 для ванной комнаты, дуб вотан",441.ТП.V.Vastra.КФЕС,1,1,06.04.2026,07.04.2026,11.04.2026,Предоплата,22%,27818,12272,0,0,15546,27818,12272,15546,,,,,,,,,,,,
55816416194,55816416194,Продажа физлицу,"Шкаф-зеркало с подсветкой Vannika Flavia 60 для ванной комнаты, белый",174.ЗШ.V.Flavia,1,1,06.04.2026,07.04.2026,10.04.2026,Предоплата,22%,9990,4613,0,0,5377,9990,4613,5377,,,,,,,,,,,,
55817918208,55817918208,Продажа физлицу,"Шкаф-зеркало Vannika Canto 60 для ванной комнаты, дуб вотан, шкаф витрина",444.ЗШ.V.Canto.ДИВ,1,1,06.04.2026,07.04.2026,13.04.2026,При получении,22%,7823,2957,0,0,4866,7823,2957,4866,,,,,,,,,,,,
55822587075,55822587075,Продажа физлицу,"Тумба подвесная Vannika Vastra 80 с раковиной Фостер 80 для ванной комнаты, дуб вотан",441.ТП.V.Vastra.КФОС,1,1,06.04.2026,08.04.2026,12.04.2026,Предоплата,22%,28171,10682,0,1,17488,28171,10683,17488,,,,,,,,,,,,
55825180032,55825180032,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 90 для ванной комнаты, белая",364.ТП.V.Glad,1,1,06.04.2026,08.04.2026,09.04.2026,Яндекс.Сплит (предоплата),22%,26643,11147,0,0,15496,26643,11147,15496,,,,,,,,,,,,
55825870210,55825870210,Продажа физлицу,"Шкаф-зеркало Vannika Vastra 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Vastra,1,1,06.04.2026,08.04.2026,10.04.2026,Предоплата,22%,6936,2915,0,0,4021,6936,2915,4021,,,,,,,,,,,,
55838378561,55838378561,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,1,1,07.04.2026,08.04.2026,13.04.2026,Предоплата,22%,6965,3483,0,804,2678,6965,4287,2678,,,,,,,,,,,,
55838851843,55838851843,Продажа физлицу,"Шкаф-зеркало Vannika Vastra 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Vastra,1,1,07.04.2026,08.04.2026,11.04.2026,Предоплата,22%,6965,2776,0,0,4189,6965,2776,4189,,,,,,,,,,,,
55840775683,55840775683,Продажа физлицу,"Тумба подвесная Vannika Flavia 70 с раковиной Фостер 70 для ванной комнаты, белая",172.ТП.V.Flavia.КФОС,1,1,07.04.2026,08.04.2026,09.04.2026,Предоплата,22%,24552,9876,0,0,14676,24552,9876,14676,,,,,,,,,,,,
55842340482,55842340482,Продажа физлицу,"Тумба подвесная Vannika Mirva 70 с раковиной Фостер 70 для ванной комнаты, белая",286.ТП.V.Mirva.КФОС,1,1,07.04.2026,11.04.2026,12.04.2026,Яндекс.Сплит (предоплата),22%,25027,12408,0,272,12347,25027,12680,12347,,,,,,,,,,,,
55843049024,55843049024,Продажа физлицу,"Тумба подвесная Vannika Vastra 80 с раковиной Фест 80 для ванной комнаты, дуб вотан",441.ТП.V.Vastra.КФЕС,1,1,07.04.2026,08.04.2026,13.04.2026,Предоплата,22%,27818,12204,0,0,15614,27818,12204,15614,,,,,,,,,,,,
55843324673,55843324673,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 60 для ванной комнаты, cappuccino",519.ТП.V.Glad,1,1,07.04.2026,08.04.2026,10.04.2026,Предоплата,22%,16830,6221,0,0,10609,16830,6221,10609,,,,,,,,,,,,
55843324673,55843324673,Продажа физлицу,"Шкаф-пенал подвесной Vannika Glad для ванной комнаты, cappuccino",523.ШП.V.Glad.Р,1,1,07.04.2026,08.04.2026,10.04.2026,Предоплата,22%,21971,6471,0,0,15500,21971,6471,15500,,,,,,,,,,,,
55843673408,55843673408,Продажа физлицу,"Тумба напольная без раковины Vannika Bliss 70 для ванной комнаты, белая, дуб вотан",485.ТН.V.Bliss.Р,1,1,07.04.2026,09.04.2026,10.04.2026,Предоплата,22%,16500,6003,0,0,10497,16500,6003,10497,,,,,,,,,,,,
55844110528,55844110528,Продажа физлицу,"Тумба подвесная Vannika Vastra 80 с раковиной Фест 80 для ванной комнаты, дуб вотан",441.ТП.V.Vastra.КФЕС,1,1,07.04.2026,09.04.2026,10.04.2026,Предоплата,22%,27712,13071,0,0,14641,27712,13071,14641,,,,,,,,,,,,
55849151299,55849151299,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, Gold Craft",525.ТН.V.Bliss.РКФОС,1,1,07.04.2026,10.04.2026,14.04.2026,Предоплата,22%,21772,7887,0,0,13885,21772,7887,13885,,,,,,,,,,,,
55852479682,55852479682,Продажа физлицу,"Тумба напольная без раковины Vannika Bliss 70 для ванной комнаты, белая, дуб вотан",485.ТН.V.Bliss.Р,1,1,07.04.2026,10.04.2026,11.04.2026,Предоплата,22%,16500,6003,0,0,10497,16500,6003,10497,,,,,,,,,,,,
55852948929,55852948929,Продажа физлицу,"Шкаф-пенал подвесной Vannika Vastra для ванной комнаты, дуб вотан",437.ШП.V.Vastra,1,1,07.04.2026,08.04.2026,13.04.2026,Предоплата,22%,13665,5209,0,0,8456,13665,5209,8456,,,,,,,,,,,,
55852948929,55852948929,Продажа физлицу,"Шкаф-зеркало Vannika Canto 70 для ванной комнаты, дуб вотан",445.ЗШ.V.Canto.ДИВ,1,1,07.04.2026,08.04.2026,13.04.2026,Предоплата,22%,8747,3490,0,0,5257,8747,3490,5257,,,,,,,,,,,,
55854551808,55854551808,Продажа физлицу,"Тумба подвесная Vannika Vastra 90 с раковиной Квадро 90 для ванной комнаты,дуб вотан",469.ТП.V.Vastra.ККВА,1,1,07.04.2026,08.04.2026,12.04.2026,Предоплата,22%,40825,13930,0,0,26895,40825,13930,26895,,,,,,,,,,,,
55854696706,55854696706,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,1,1,07.04.2026,08.04.2026,09.04.2026,Предоплата,22%,6935,2945,0,0,3990,6935,2945,3990,,,,,,,,,,,,
55856728129,55856728129,Продажа физлицу,"Тумба подвесная Vannika Mirva 70 с раковиной Фостер 70 для ванной комнаты, белая",286.ТП.V.Mirva.КФОС,1,1,07.04.2026,09.04.2026,13.04.2026,Предоплата,22%,25126,11350,0,0,13776,25126,11350,13776,,,,,,,,,,,,
55862820096,55862820096,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Фостер 80 для ванной комнаты, графит софт",481.ТН.V.Bliss.РКФОС,1,1,07.04.2026,09.04.2026,10.04.2026,Предоплата,22%,30554,14082,0,0,16472,30554,14082,16472,,,,,,,,,,,,
55865713347,55865713347,Продажа физлицу,"Шкаф-зеркало с подсветкой Vannika Mirva 80 для ванной комнаты, белый",280.ЗШ.V.Mirva,1,1,08.04.2026,09.04.2026,19.04.2026,Предоплата,22%,11749,6628,0,0,5121,11749,6628,5121,,,,,,,,,,,,
55867212866,55867212866,Продажа физлицу,"Шкаф-зеркало Vannika Vastra 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Vastra,1,1,08.04.2026,09.04.2026,13.04.2026,Предоплата,22%,6965,2684,0,0,4281,6965,2684,4281,,,,,,,,,,,,
55870559106,55870559106,Продажа физлицу,"Шкаф-зеркало с подсветкой Vannika Flavia 60 для ванной комнаты, белый",174.ЗШ.V.Flavia,1,1,08.04.2026,12.04.2026,14.04.2026,Яндекс.Сплит (предоплата),22%,9951,5028,0,0,4923,9951,5028,4923,,,,,,,,,,,,
55871404867,55871404867,Продажа физлицу,"Шкаф-пенал напольно-подвесной Vannika Flavia 50 для ванной комнаты, белый",384.ШП.V.Flavia,1,1,08.04.2026,09.04.2026,10.04.2026,Предоплата,22%,22117,8548,0,0,13569,22117,8548,13569,,,,,,,,,,,,
55871437890,55871437890,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,08.04.2026,09.04.2026,11.04.2026,Предоплата,22%,27797,13591,0,0,14206,27797,13591,14206,,,,,,,,,,,,
55871914240,55871914240,Продажа физлицу,"Шкаф-пенал напольно-подвесной Vannika Flavia 50 для ванной комнаты, белый",384.ШП.V.Flavia,1,1,08.04.2026,11.04.2026,13.04.2026,Предоплата,22%,22117,10448,0,0,11669,22117,10448,11669,,,,,,,,,,,,
55876940867,55876940867,Продажа физлицу,"Тумба подвесная Vannika Mirva 100 Без раковины для ванной комнаты, Грей",544.ТП.V.Mirva,1,1,08.04.2026,09.04.2026,12.04.2026,Предоплата,22%,24373,11662,0,0,12711,24373,11662,12711,,,,,,,,,,,,
55880063235,55880063235,Продажа физлицу,"Шкаф-зеркало с подсветкой Vannika Flavia 60 для ванной комнаты, белый",174.ЗШ.V.Flavia,1,1,08.04.2026,09.04.2026,11.04.2026,Предоплата,22%,9949,4807,0,0,5142,9949,4807,5142,,,,,,,,,,,,
55881916353,55881916353,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,08.04.2026,10.04.2026,12.04.2026,Предоплата,22%,27797,12094,0,0,15703,27797,12094,15703,,,,,,,,,,,,
55883225347,55883225347,Продажа физлицу,"Шкаф для стиральной машины напольный Vannika Uni для ванной комнаты, белый",312.ШДС.V.Uni,1,1,08.04.2026,09.04.2026,11.04.2026,Предоплата,22%,20351,6747,0,0,13604,20351,6747,13604,,,,,,,,,,,,
55883656002,55883656002,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,08.04.2026,09.04.2026,13.04.2026,Предоплата,22%,27797,13298,0,0,14499,27797,13298,14499,,,,,,,,,,,,
55886969345,55886969345,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,1,1,08.04.2026,09.04.2026,11.04.2026,При получении,22%,6965,2772,0,0,4193,6965,2772,4193,,,,,,,,,,,,
55887689216,55887689216,Продажа физлицу,"Шкаф-пенал напольно-подвесной Vannika Flavia 50 для ванной комнаты, белый",384.ШП.V.Flavia,1,1,08.04.2026,09.04.2026,15.04.2026,Яндекс.Сплит (предоплата),22%,22216,8888,0,0,13328,22216,8888,13328,,,,,,,,,,,,
55888321472,55888321472,Продажа физлицу,"Тумба подвесная Vannika Mirva 70 с раковиной Фостер 70 для ванной комнаты, белая",286.ТП.V.Mirva.КФОС,1,1,08.04.2026,09.04.2026,10.04.2026,Предоплата,22%,25126,11731,0,0,13395,25126,11731,13395,,,,,,,,,,,,
55889509824,55889509824,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,08.04.2026,11.04.2026,14.04.2026,Яндекс.Сплит (предоплата),22%,27672,12331,0,0,15341,27672,12331,15341,,,,,,,,,,,,
55889885888,55889885888,Продажа физлицу,"Шкаф-зеркало с подсветкой Vannika Flavia 60 для ванной комнаты, белый",174.ЗШ.V.Flavia,1,1,08.04.2026,09.04.2026,21.04.2026,Предоплата,22%,9949,4241,0,0,5708,9949,4241,5708,,,,,,,,,,,,
55891891011,55891891011,Продажа физлицу,"Шкаф-пенал подвесной Vannika Kanna для ванной комнаты, дуб вотан, графит софт",449.ШП.V.Bliss.МОД,1,1,08.04.2026,09.04.2026,13.04.2026,Предоплата,22%,14169,5406,0,0,8763,14169,5406,8763,,,,,,,,,,,,
55894332483,55894332483,Продажа физлицу,"Тумба подвесная Vannika Glad 50 с раковиной Фостер 50 для ванной комнаты, cappuccino",518.ТП.V.Glad.КФОС,1,1,08.04.2026,16.04.2026,18.04.2026,Предоплата,22%,21300,8506,0,0,12794,21300,8506,12794,,,,,,,,,,,,
55895373249,55895373249,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,08.04.2026,11.04.2026,14.04.2026,Предоплата,22%,27672,10607,0,0,17065,27672,10607,17065,,,,,,,,,,,,
55895400129,55895400129,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,08.04.2026,10.04.2026,13.04.2026,Предоплата,22%,27797,11520,0,200,16077,27797,11720,16077,,,,,,,,,,,,
55897300547,55897300547,Продажа физлицу,"Шкаф-зеркало Vannika Kanna 70 для ванной комнаты, дуб вотан",445.ЗШ.V.Kanna.ЛАВ,1,1,08.04.2026,10.04.2026,12.04.2026,При получении,22%,8787,4605,0,0,4182,8787,4605,4182,,,,,,,,,,,,
55900428675,55900428675,Продажа физлицу,"Тумба напольная Vannika Flavia 80 с раковиной Фостер 80 для ванной комнаты, белая",170.ТН.V.Flavia.КФОС,1,1,08.04.2026,16.04.2026,18.04.2026,Предоплата,22%,31478,15466,0,0,16012,31478,15466,16012,,,,,,,,,,,,
55900684481,55900684481,Продажа физлицу,"Тумба подвесная Vannika Vastra 80 с раковиной Фостер 80 для ванной комнаты, дуб вотан",441.ТП.V.Vastra.КФОС,1,1,08.04.2026,11.04.2026,14.04.2026,Предоплата,22%,28171,10977,0,0,17194,28171,10977,17194,,,,,,,,,,,,
55910364483,55910364483,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,1,1,09.04.2026,10.04.2026,14.04.2026,Предоплата,22%,27677,11162,0,0,16515,27677,11162,16515,,,,,,,,,,,,
55913550144,55913550144,Продажа физлицу,"Тумба подвесная Vannika Glad 70 с раковиной Фостер 70 для ванной комнаты, cappuccino",520.ТП.V.Glad.КФОС,1,1,09.04.2026,10.04.2026,11.04.2026,Предоплата,22%,27102,9983,0,0,17119,27102,9983,17119,,,,,,,,,,,,
